GameID,Season,Fight_Time,Period,Period_Label,Team,Opponent,Is_Home,Score_State_At_Fight,Was_Trailing,Corsi_Before,Corsi_After,Corsi_Delta,Shots_Before,Shots_After,Shots_Delta,Goals_Before,Goals_After,xG_Before,xG_After,xG_Delta,Gained_Momentum
2016020813,2016,1012,1,Period 1,TBL,MIN,0,0,0,8.0,5.0,-3.0,4.0,2.0,-2.0,0.0,0.0,0.2486327856633579,0.134035008089048,-0.11459777757430989,0
2016020813,2016,1012,1,Period 1,MIN,TBL,1,0,0,3.0,2.0,-1.0,1.0,1.0,0.0,0.0,0.0,0.0115183409659276,0.1435730507145138,0.13205470974858619,0
2016020818,2016,265,1,Period 1,FLA,NSH,0,1,0,2.0,7.0,5.0,1.0,3.0,2.0,1.0,0.0,0.133542577747034,0.27264138522546333,0.13909880747842931,1
2016020818,2016,265,1,Period 1,NSH,FLA,1,-1,1,4.0,4.0,0.0,3.0,2.0,-1.0,0.0,1.0,0.1009767651831447,0.07509039764376879,-0.025886367539375912,0
2016020818,2016,2824,3,Period 3,NSH,FLA,1,-3,1,5.0,4.0,-1.0,3.0,2.0,-1.0,0.0,0.0,0.055871355061003505,0.0275261001213345,-0.028345254939669006,0
2016020818,2016,2824,3,Period 3,FLA,NSH,0,3,0,5.0,5.0,0.0,5.0,4.0,-1.0,1.0,0.0,0.8133821662951299,0.6403832080981627,-0.1729989581969672,0
2016020819,2016,3274,3,Period 3,DAL,CAR,1,3,0,7.0,1.0,-6.0,3.0,0.0,-3.0,1.0,0.0,0.35800943472415525,0.228761809869512,-0.12924762485464325,0
2016020819,2016,3274,3,Period 3,CAR,DAL,0,-3,1,2.0,0.0,-2.0,2.0,0.0,-2.0,0.0,0.0,0.1580898228267691,0.0,-0.1580898228267691,0
2016020821,2016,796,1,Period 1,BUF,TOR,0,2,0,5.0,4.0,-1.0,2.0,2.0,0.0,0.0,1.0,0.2879552324991517,0.4198129203881188,0.13185768788896707,0
2016020821,2016,796,1,Period 1,TOR,BUF,1,-2,1,8.0,8.0,0.0,6.0,5.0,-1.0,0.0,0.0,0.23473715095735576,0.24915068672306712,0.01441353576571136,0
2016020822,2016,1550,2,Period 2,STL,MTL,0,0,0,2.0,8.0,6.0,0.0,4.0,4.0,0.0,1.0,0.0,0.45548468980369883,0.45548468980369883,1
2016020822,2016,1550,2,Period 2,MTL,STL,1,0,0,6.0,3.0,-3.0,4.0,1.0,-3.0,0.0,0.0,0.2061480390287838,0.0082135994712949,-0.1979344395574889,0
2016020827,2016,3428,3,Period 3,EDM,CHI,1,-4,1,5.0,5.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0565740157970666,0.0801436074669957,0.0235695916699291,0
2016020828,2016,1995,2,Period 2,NJD,SJS,1,-2,1,5.0,6.0,1.0,3.0,3.0,0.0,0.0,0.0,0.2210161237720359,0.1014322730933242,-0.11958385067871169,1
2016020828,2016,1995,2,Period 2,SJS,NJD,0,2,0,5.0,1.0,-4.0,3.0,0.0,-3.0,1.0,0.0,0.5660984847377512,0.1775219091116975,-0.38857657562605363,0
2016020831,2016,24,1,Period 1,NSH,DAL,1,0,0,0.0,4.0,4.0,0.0,2.0,2.0,0.0,0.0,0.0,0.1478135483563753,0.1478135483563753,1
2016020831,2016,45,1,Period 1,NSH,DAL,1,0,0,1.0,4.0,3.0,1.0,2.0,1.0,0.0,0.0,0.0126866988137328,0.1684063362048862,0.1557196373911534,1
2016020831,2016,45,1,Period 1,DAL,NSH,0,0,0,1.0,6.0,5.0,1.0,0.0,-1.0,0.0,0.0,0.0118939881844297,0.3156760817876259,0.3037820936031962,1
2016020831,2016,603,1,Period 1,DAL,NSH,0,0,0,5.0,4.0,-1.0,2.0,2.0,0.0,0.0,1.0,0.1739880798898284,0.22418839608921348,0.05020031619938509,0
2016020831,2016,603,1,Period 1,NSH,DAL,1,0,0,8.0,2.0,-6.0,4.0,0.0,-4.0,0.0,0.0,0.28611739033916994,0.0,-0.28611739033916994,0
2016020832,2016,58,1,Period 1,BOS,MTL,1,0,0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0087711420718317,0.0309225483752375,0.0221514063034058,0
2016020832,2016,3443,3,Period 3,BOS,MTL,1,4,0,4.0,5.0,1.0,2.0,4.0,2.0,0.0,0.0,0.2573182605533962,0.5077266898079482,0.25040842925455203,1
2016020838,2016,2766,3,Period 3,TOR,NYI,1,3,0,12.0,5.0,-7.0,8.0,4.0,-4.0,1.0,1.0,1.4335038473864345,0.9452045121103275,-0.488299335276107,0
2016020838,2016,2766,3,Period 3,NYI,TOR,0,-3,1,2.0,4.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0209459691195011,0.1019997174256411,0.08105374830614,1
2016020841,2016,1708,2,Period 2,DAL,WPG,0,-2,1,3.0,5.0,2.0,2.0,4.0,2.0,0.0,1.0,0.060291154926606805,0.1702768386210743,0.10998568369446748,1
2016020841,2016,1708,2,Period 2,WPG,DAL,1,2,0,10.0,5.0,-5.0,6.0,2.0,-4.0,1.0,0.0,1.0867646189894722,0.370530147088059,-0.7162344719014132,0
2016020845,2016,2081,2,Period 2,PHI,CGY,0,-1,1,8.0,2.0,-6.0,7.0,1.0,-6.0,0.0,0.0,0.4548815865159614,0.0427039962668933,-0.4121775902490681,0
2016020845,2016,2081,2,Period 2,CGY,PHI,1,1,0,6.0,4.0,-2.0,4.0,0.0,-4.0,1.0,0.0,0.424173744320819,0.34809578579762107,-0.07607795852319793,0
2016020853,2016,1835,2,Period 2,PHI,EDM,0,-3,1,6.0,6.0,0.0,2.0,4.0,2.0,0.0,0.0,0.15258158525893198,0.054044715888163196,-0.09853686937076878,0
2016020853,2016,1835,2,Period 2,EDM,PHI,1,3,0,4.0,5.0,1.0,2.0,2.0,0.0,2.0,0.0,0.3733026993783286,0.1974559334319357,-0.1758467659463929,1
2016020860,2016,3543,3,Period 3,WSH,DET,0,0,0,5.0,6.0,1.0,4.0,4.0,0.0,1.0,0.0,0.3516132657337201,0.7754684224005681,0.42385515666684803,1
2016020860,2016,3543,3,Period 3,DET,WSH,1,0,0,5.0,2.0,-3.0,3.0,1.0,-2.0,0.0,0.0,0.10076507517669911,0.2806645666200583,0.17989949144335918,0
2016020862,2016,1572,2,Period 2,NYI,NJD,0,-1,1,7.0,8.0,1.0,4.0,6.0,2.0,0.0,0.0,0.1131004089596498,0.33810517631482356,0.22500476735517377,1
2016020862,2016,1572,2,Period 2,NJD,NYI,1,1,0,5.0,4.0,-1.0,3.0,2.0,-1.0,0.0,1.0,0.3040515391730914,0.6706208785899096,0.3665693394168182,0
2016020863,2016,1386,2,Period 2,EDM,CHI,0,0,0,8.0,4.0,-4.0,5.0,3.0,-2.0,0.0,1.0,0.17259715519879482,0.2825829385543604,0.10998578335556558,0
2016020863,2016,1386,2,Period 2,CHI,EDM,1,0,0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0407672866581495,0.0655524512025993,0.024785164544449796,0
2016020865,2016,1188,1,Period 1,NSH,MIN,0,-1,1,4.0,4.0,0.0,1.0,4.0,3.0,0.0,0.0,0.0718803723860401,0.1506609861367752,0.0787806137507351,0
2016020865,2016,1188,1,Period 1,MIN,NSH,1,1,0,3.0,6.0,3.0,0.0,4.0,4.0,0.0,0.0,0.1987227091945306,0.43570059983365506,0.23697789063912444,1
2016020878,2016,1081,1,Period 1,LAK,ANA,0,0,0,5.0,8.0,3.0,2.0,4.0,2.0,0.0,0.0,0.0534636788525372,0.1183037934608682,0.064840114608331,1
2016020878,2016,1081,1,Period 1,ANA,LAK,1,0,0,8.0,3.0,-5.0,3.0,2.0,-1.0,0.0,1.0,0.13268710390650512,0.17232183611852808,0.03963473221202296,0
2016020882,2016,2517,3,Period 3,NJD,OTT,1,-1,1,2.0,6.0,4.0,0.0,3.0,3.0,0.0,1.0,0.0710506812099783,0.2153629115352021,0.14431223032522378,1
2016020882,2016,2517,3,Period 3,OTT,NJD,0,1,0,2.0,3.0,1.0,1.0,2.0,1.0,0.0,1.0,0.0754044995153917,0.2918317811803372,0.21642728166494551,1
2016020885,2016,2397,2,Period 2,WPG,TOR,0,1,0,3.0,2.0,-1.0,2.0,1.0,-1.0,1.0,0.0,0.0229182453871228,0.2027258450631295,0.17980759967600668,0
2016020885,2016,2397,2,Period 2,TOR,WPG,1,-1,1,7.0,4.0,-3.0,4.0,2.0,-2.0,2.0,1.0,0.27313166729374266,0.19921645337845179,-0.07391521391529088,0
2016020888,2016,1587,2,Period 2,CGY,NSH,0,3,0,8.0,4.0,-4.0,7.0,2.0,-5.0,1.0,0.0,0.6528448689318839,0.2285200018825993,-0.42432486704928457,0
2016020888,2016,1587,2,Period 2,NSH,CGY,1,-3,1,4.0,3.0,-1.0,1.0,2.0,1.0,0.0,1.0,0.0945656040911775,0.1046497315299708,0.010084127438793306,0
2016020896,2016,2054,2,Period 2,CGY,TBL,0,1,0,8.0,3.0,-5.0,4.0,2.0,-2.0,0.0,0.0,0.4064120140208553,0.3341016580883981,-0.07231035593245722,0
2016020896,2016,2054,2,Period 2,TBL,CGY,1,-1,1,2.0,4.0,2.0,1.0,2.0,1.0,0.0,0.0,0.1693902485178288,0.16247958778399713,-0.006910660733831675,1
2016020904,2016,1686,2,Period 2,ANA,LAK,0,1,0,0.0,4.0,4.0,0.0,3.0,3.0,0.0,0.0,0.0,0.14977186715612778,0.14977186715612778,1
2016020904,2016,1686,2,Period 2,LAK,ANA,1,-1,1,6.0,4.0,-2.0,2.0,3.0,1.0,0.0,0.0,0.2505112762867833,0.1378395494841,-0.11267172680268334,0
2016020904,2016,2124,2,Period 2,ANA,LAK,0,1,0,4.0,1.0,-3.0,1.0,1.0,0.0,0.0,0.0,0.3395809082841559,0.1020909674595769,-0.23748994082457897,0
2016020904,2016,2124,2,Period 2,LAK,ANA,1,-1,1,6.0,6.0,0.0,5.0,4.0,-1.0,0.0,0.0,0.16028171535827768,0.18780150609277863,0.02751979073450095,0
2016020906,2016,3235,3,Period 3,WSH,NSH,0,-3,1,6.0,7.0,1.0,4.0,4.0,0.0,0.0,1.0,0.3145690480819596,0.2533165018844432,-0.06125254619751641,1
2016020906,2016,3235,3,Period 3,NSH,WSH,1,3,0,3.0,1.0,-2.0,2.0,1.0,-1.0,1.0,0.0,0.14643537394127631,0.1220433521205341,-0.02439202182074221,0
2016020911,2016,2528,3,Period 3,VAN,SJS,1,-1,1,3.0,4.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0280753357325126,0.0753992596791844,0.0473239239466718,1
2016020911,2016,2528,3,Period 3,SJS,VAN,0,1,0,5.0,7.0,2.0,2.0,4.0,2.0,1.0,0.0,0.3718848355960705,0.4042479064323476,0.0323630708362771,1
2016020912,2016,2,1,Period 1,BOS,DAL,0,0,0,0.0,5.0,5.0,0.0,2.0,2.0,0.0,0.0,0.0,0.12319725237463891,0.12319725237463891,1
2016020912,2016,1511,2,Period 2,DAL,BOS,1,-1,1,8.0,3.0,-5.0,6.0,1.0,-5.0,1.0,0.0,0.1037447008061269,0.059713144110652,-0.0440315566954749,0
2016020912,2016,1511,2,Period 2,BOS,DAL,0,1,0,3.0,7.0,4.0,3.0,3.0,0.0,0.0,0.0,0.1649260049471497,0.49470881877770323,0.3297828138305535,1
2016020916,2016,121,1,Period 1,OTT,FLA,0,0,0,0.0,6.0,6.0,0.0,4.0,4.0,0.0,1.0,0.0,0.2246555752833311,0.2246555752833311,1
2016020916,2016,121,1,Period 1,FLA,OTT,1,0,0,2.0,9.0,7.0,2.0,3.0,1.0,0.0,0.0,0.126608398585943,0.23618290750604282,0.10957450892009982,1
2016020916,2016,2668,3,Period 3,OTT,FLA,0,1,0,5.0,3.0,-2.0,4.0,3.0,-1.0,0.0,0.0,0.2593603143232776,0.32867662270130893,0.06931630837803132,0
2016020916,2016,2668,3,Period 3,FLA,OTT,1,-1,1,10.0,4.0,-6.0,6.0,3.0,-3.0,0.0,0.0,0.2692319326321354,0.20167795944963682,-0.06755397318249859,0
2016020916,2016,3376,3,Period 3,OTT,FLA,0,1,0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.1128232279447083,0.0468082581360495,-0.06601496980865879,0
2016020916,2016,3376,3,Period 3,FLA,OTT,1,-1,1,7.0,5.0,-2.0,5.0,1.0,-4.0,0.0,0.0,0.2027900246366808,0.2148793974854999,0.012089372848819085,0
2016020920,2016,1516,2,Period 2,OTT,TBL,0,0,0,6.0,2.0,-4.0,5.0,1.0,-4.0,0.0,0.0,0.4255631495813954,0.0749017079929551,-0.3506614415884403,0
2016020920,2016,1516,2,Period 2,TBL,OTT,1,0,0,2.0,10.0,8.0,2.0,6.0,4.0,1.0,1.0,0.1403573520490174,0.9986455675829555,0.8582882155339382,1
2016020920,2016,3158,3,Period 3,TBL,OTT,1,4,0,7.0,1.0,-6.0,3.0,0.0,-3.0,1.0,0.0,0.46039034267549683,0.0298377958960951,-0.43055254677940175,0
2016020920,2016,3158,3,Period 3,OTT,TBL,0,-4,1,6.0,5.0,-1.0,4.0,2.0,-2.0,0.0,0.0,0.2204216028885155,0.0835237710141574,-0.1368978318743581,0
2016020924,2016,1627,2,Period 2,NYR,WSH,1,1,0,4.0,4.0,0.0,2.0,3.0,1.0,0.0,0.0,0.1800227291608458,0.1679735496378623,-0.01204917952298351,0
2016020924,2016,1627,2,Period 2,WSH,NYR,0,-1,1,6.0,9.0,3.0,5.0,4.0,-1.0,0.0,1.0,0.2310706759458522,0.3725678867257816,0.1414972107799294,1
2016020925,2016,770,1,Period 1,COL,PHI,0,-3,1,4.0,5.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0126240259905368,0.0423644427247199,0.029740416734183095,1
2016020925,2016,770,1,Period 1,PHI,COL,1,3,0,8.0,6.0,-2.0,4.0,1.0,-3.0,2.0,0.0,0.8119020973890991,0.1974296183311215,-0.6144724790579776,0
2016020928,2016,1938,2,Period 2,STL,EDM,1,-1,1,1.0,4.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0842107027248017,0.0210902903517438,-0.0631204123730579,1
2016020928,2016,1938,2,Period 2,EDM,STL,0,1,0,2.0,4.0,2.0,2.0,1.0,-1.0,0.0,0.0,0.25538080702008337,0.3192665716624012,0.06388576464231782,1
2016020931,2016,3243,3,Period 3,CGY,LAK,1,0,0,2.0,1.0,-1.0,2.0,1.0,-1.0,0.0,0.0,0.040980399257545,0.0340259952493139,-0.006954404008231101,0
2016020931,2016,3243,3,Period 3,LAK,CGY,0,0,0,6.0,7.0,1.0,2.0,3.0,1.0,0.0,0.0,0.12805801943268572,0.1559221438134175,0.027864124380731797,1
2016020939,2016,2280,2,Period 2,NJD,WSH,0,0,0,2.0,1.0,-1.0,1.0,0.0,-1.0,0.0,0.0,0.0406139783779814,0.0,-0.0406139783779814,0
2016020939,2016,2280,2,Period 2,WSH,NJD,1,0,0,6.0,6.0,0.0,2.0,2.0,0.0,0.0,0.0,0.12412800620436101,0.1460109607778255,0.02188295457346448,0
2016020945,2016,651,1,Period 1,VAN,SJS,0,1,0,9.0,1.0,-8.0,4.0,1.0,-3.0,1.0,0.0,0.4919735124556745,0.0395524422214816,-0.4524210702341929,0
2016020945,2016,651,1,Period 1,SJS,VAN,1,-1,1,4.0,6.0,2.0,2.0,3.0,1.0,0.0,1.0,0.0157062429754217,0.1329711188044057,0.11726487582898401,1
2016020954,2016,739,1,Period 1,CBJ,OTT,0,1,0,4.0,2.0,-2.0,1.0,0.0,-1.0,0.0,0.0,0.44011111638022216,0.0,-0.44011111638022216,0
2016020954,2016,739,1,Period 1,OTT,CBJ,1,-1,1,2.0,8.0,6.0,2.0,5.0,3.0,0.0,1.0,0.0580913656365022,0.32670563338909125,0.26861426775258906,1
2016020959,2016,383,1,Period 1,CHI,NSH,0,0,0,3.0,2.0,-1.0,1.0,2.0,1.0,0.0,0.0,0.09531068897977471,0.0771078126633026,-0.018202876316472105,0
2016020959,2016,383,1,Period 1,NSH,CHI,1,0,0,14.0,2.0,-12.0,9.0,1.0,-8.0,0.0,0.0,0.7942585296815149,0.1155238317610115,-0.6787346979205033,0
2016020971,2016,394,1,Period 1,TBL,NYR,1,0,0,2.0,4.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0289099074132153,0.3375507479990204,0.3086408405858051,1
2016020971,2016,394,1,Period 1,NYR,TBL,0,0,0,5.0,1.0,-4.0,3.0,1.0,-2.0,0.0,0.0,0.2877873367777648,0.0369445619161566,-0.2508427748616082,0
2016020972,2016,964,1,Period 1,SJS,WPG,0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2016020972,2016,964,1,Period 1,WPG,SJS,1,0,0,8.0,1.0,-7.0,6.0,1.0,-5.0,1.0,0.0,0.3138379690040429,0.0898973681281308,-0.2239406008759121,0
2016020973,2016,161,1,Period 1,BUF,PHI,1,0,0,1.0,2.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0072449406439108,0.0385009571662827,0.0312560165223719,1
2016020973,2016,161,1,Period 1,PHI,BUF,0,0,0,1.0,9.0,8.0,0.0,6.0,6.0,0.0,1.0,0.0736630558005893,0.3188896258285931,0.2452265700280038,1
2016020981,2016,188,1,Period 1,NSH,ANA,0,0,0,1.0,6.0,5.0,0.0,5.0,5.0,0.0,2.0,0.0,0.9595277170575461,0.9595277170575461,1
2016020981,2016,188,1,Period 1,ANA,NSH,1,0,0,3.0,4.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0456578153922252,0.0419333477479698,-0.003724467644255401,1
2016020981,2016,1029,1,Period 1,NSH,ANA,0,1,0,4.0,4.0,0.0,2.0,2.0,0.0,0.0,0.0,0.18644412997754561,0.1603396506118108,-0.026104479365734817,0
2016020981,2016,1029,1,Period 1,ANA,NSH,1,-1,1,5.0,5.0,0.0,4.0,2.0,-2.0,1.0,0.0,0.3876224025144702,0.028074349665082002,-0.35954805284938823,0
2016020984,2016,213,1,Period 1,WPG,PIT,1,0,0,1.0,3.0,2.0,0.0,3.0,3.0,0.0,1.0,0.0668296417532033,0.31795240975222505,0.2511227679990218,1
2016020984,2016,213,1,Period 1,PIT,WPG,0,0,0,5.0,5.0,0.0,2.0,3.0,1.0,0.0,1.0,0.22576651726499827,0.1348550445809856,-0.09091147268401267,0
2016020984,2016,215,1,Period 1,WPG,PIT,1,0,0,1.0,3.0,2.0,0.0,3.0,3.0,0.0,1.0,0.0668296417532033,0.31795240975222505,0.2511227679990218,1
2016020984,2016,215,1,Period 1,PIT,WPG,0,0,0,5.0,5.0,0.0,2.0,3.0,1.0,0.0,1.0,0.2257665172649983,0.1348550445809856,-0.0909114726840127,0
2016020988,2016,1032,1,Period 1,CHI,ANA,1,0,0,5.0,5.0,0.0,4.0,2.0,-2.0,0.0,0.0,0.1213003331395191,0.2701952077139172,0.1488948745743981,0
2016020988,2016,1032,1,Period 1,ANA,CHI,0,0,0,1.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0053155784396945,0.0053155784396945,1
2016020990,2016,1540,2,Period 2,MTL,CGY,0,-1,1,5.0,6.0,1.0,4.0,5.0,1.0,0.0,0.0,0.14637116521923332,0.19106750331507633,0.044696338095843,1
2016020990,2016,1540,2,Period 2,CGY,MTL,1,1,0,5.0,6.0,1.0,3.0,2.0,-1.0,0.0,1.0,0.4960576902800263,0.5718158225682338,0.07575813228820755,1
2016020990,2016,1869,2,Period 2,CGY,MTL,1,2,0,6.0,12.0,6.0,2.0,5.0,3.0,1.0,2.0,0.5718158225682338,0.5962939984654742,0.02447817589724033,1
2016020990,2016,1869,2,Period 2,MTL,CGY,0,-2,1,6.0,0.0,-6.0,6.0,0.0,-6.0,0.0,0.0,0.20312717940215883,0.0,-0.20312717940215883,0
2016020993,2016,122,1,Period 1,NSH,LAK,0,0,0,2.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0229164757510533,0.038343570877547,0.0154270951264937,0
2016020993,2016,122,1,Period 1,LAK,NSH,1,0,0,1.0,8.0,7.0,0.0,5.0,5.0,0.0,0.0,0.0,0.1511527004131586,0.1511527004131586,1
2016020996,2016,914,1,Period 1,CHI,DET,0,1,0,0.0,4.0,4.0,0.0,3.0,3.0,0.0,0.0,0.0,0.08147686550586591,0.08147686550586591,1
2016020996,2016,914,1,Period 1,DET,CHI,1,-1,1,11.0,4.0,-7.0,5.0,4.0,-1.0,0.0,2.0,0.4145808023957469,0.29722691558374637,-0.11735388681200054,0
2016021000,2016,122,1,Period 1,BOS,PHI,1,0,0,0.0,5.0,5.0,0.0,3.0,3.0,0.0,0.0,0.0,0.18145441989994257,0.18145441989994257,1
2016021000,2016,122,1,Period 1,PHI,BOS,0,0,0,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2016021001,2016,2041,2,Period 2,SJS,NSH,1,-1,1,4.0,5.0,1.0,1.0,2.0,1.0,0.0,0.0,0.1254875030192827,0.14323341252116661,0.017745909501883927,1
2016021001,2016,2041,2,Period 2,NSH,SJS,0,1,0,7.0,1.0,-6.0,6.0,0.0,-6.0,1.0,0.0,0.5950179324640927,0.0,-0.5950179324640927,0
2016021003,2016,119,1,Period 1,TBL,FLA,1,0,0,3.0,5.0,2.0,2.0,3.0,1.0,0.0,0.0,0.17511114474542822,0.19715206785013512,0.0220409231047069,1
2016021003,2016,119,1,Period 1,FLA,TBL,0,0,0,1.0,6.0,5.0,1.0,5.0,4.0,0.0,0.0,0.011126848140712,0.264164751518565,0.253037903377853,1
2016021003,2016,1378,2,Period 2,TBL,FLA,1,-2,1,4.0,4.0,0.0,3.0,3.0,0.0,0.0,1.0,0.1363130403729737,0.0739965846621701,-0.0623164557108036,0
2016021003,2016,1378,2,Period 2,FLA,TBL,0,2,0,4.0,0.0,-4.0,4.0,0.0,-4.0,1.0,0.0,0.42034131032925726,0.0,-0.42034131032925726,0
2016021005,2016,2318,2,Period 2,CGY,WPG,0,2,0,7.0,2.0,-5.0,3.0,2.0,-1.0,0.0,1.0,0.5907939328028925,0.0484321715827576,-0.5423617612201349,0
2016021005,2016,2318,2,Period 2,WPG,CGY,1,-2,1,4.0,7.0,3.0,3.0,4.0,1.0,0.0,0.0,0.1929791714068008,0.1682720877508933,-0.024707083655907486,1
2016021006,2016,3335,3,Period 3,COL,OTT,1,-3,1,1.0,4.0,3.0,0.0,1.0,1.0,0.0,1.0,0.0089036883463707,0.22126670656574682,0.21236301821937612,1
2016021006,2016,3335,3,Period 3,OTT,COL,0,3,0,5.0,2.0,-3.0,3.0,1.0,-2.0,1.0,0.0,0.7530218922511989,0.15742355042623618,-0.5955983418249626,0
2016021013,2016,315,1,Period 1,EDM,MTL,1,0,0,5.0,2.0,-3.0,2.0,1.0,-1.0,0.0,0.0,0.03803649861181879,0.023384935115471,-0.014651563496347792,0
2016021013,2016,315,1,Period 1,MTL,EDM,0,0,0,3.0,2.0,-1.0,2.0,0.0,-2.0,0.0,0.0,0.023240554977520398,0.0,-0.023240554977520398,0
2016021019,2016,1200,1,Period 1,WPG,NSH,0,0,0,1.0,6.0,5.0,0.0,6.0,6.0,0.0,1.0,0.1952904516802086,0.2947268331042183,0.09943638142400973,1
2016021019,2016,1200,1,Period 1,NSH,WPG,1,0,0,10.0,3.0,-7.0,5.0,2.0,-3.0,1.0,1.0,0.3515812881361299,0.1599142004313323,-0.19166708770479757,0
2016021025,2016,2257,2,Period 2,MIN,WSH,0,-3,1,7.0,6.0,-1.0,5.0,5.0,0.0,0.0,1.0,0.24305519234202178,0.18711391819249648,-0.055941274149525294,0
2016021025,2016,2257,2,Period 2,WSH,MIN,1,3,0,6.0,2.0,-4.0,4.0,1.0,-3.0,2.0,0.0,0.84340184900453,0.16861850567936748,-0.6747833433251624,0
2016021039,2016,2849,3,Period 3,WSH,NSH,1,0,0,4.0,3.0,-1.0,3.0,1.0,-2.0,0.0,0.0,0.083016961488956,0.0444988838204685,-0.0385180776684875,0
2016021039,2016,2849,3,Period 3,NSH,WSH,0,0,0,3.0,1.0,-2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0476466378685569,0.0476466378685569,0
2016021044,2016,1117,1,Period 1,EDM,BOS,1,1,0,5.0,10.0,5.0,1.0,7.0,6.0,0.0,2.0,0.0934028127319193,1.1583227839461856,1.0649199712142663,1
2016021044,2016,1117,1,Period 1,BOS,EDM,0,-1,1,4.0,1.0,-3.0,3.0,0.0,-3.0,1.0,0.0,0.1697358037991025,0.0,-0.1697358037991025,0
2016021044,2016,1167,1,Period 1,BOS,EDM,0,-2,1,4.0,3.0,-1.0,3.0,1.0,-2.0,1.0,1.0,0.1697358037991025,0.0048246956391538,-0.1649111081599487,0
2016021044,2016,1167,1,Period 1,EDM,BOS,1,2,0,6.0,8.0,2.0,3.0,5.0,2.0,1.0,1.0,0.4461233373493364,0.8175387418371634,0.37141540448782695,1
2016021045,2016,2191,2,Period 2,DAL,VAN,0,1,0,3.0,4.0,1.0,2.0,4.0,2.0,0.0,0.0,0.2240898661702774,0.1667937553675056,-0.057296110802771805,1
2016021045,2016,2191,2,Period 2,VAN,DAL,1,-1,1,5.0,7.0,2.0,0.0,5.0,5.0,0.0,1.0,0.0332902993481381,0.2651748263793206,0.2318845270311825,1
2016021047,2016,2964,3,Period 3,BUF,LAK,0,-1,1,5.0,3.0,-2.0,4.0,1.0,-3.0,0.0,0.0,0.1021358440854196,0.14676164777780848,0.044625803692388874,0
2016021047,2016,2964,3,Period 3,LAK,BUF,1,1,0,0.0,9.0,9.0,0.0,5.0,5.0,0.0,0.0,0.0,0.9567947449337614,0.9567947449337614,1
2016021048,2016,2130,2,Period 2,STL,SJS,0,1,0,12.0,0.0,-12.0,3.0,0.0,-3.0,0.0,0.0,0.28722085322270646,0.0,-0.28722085322270646,0
2016021048,2016,2130,2,Period 2,SJS,STL,1,-1,1,1.0,6.0,5.0,0.0,1.0,1.0,0.0,0.0,0.0,0.12084149987804411,0.12084149987804411,1
2016021052,2016,2595,3,Period 3,BUF,ANA,0,0,0,11.0,4.0,-7.0,6.0,2.0,-4.0,0.0,0.0,0.24406810766474069,0.0332376713863686,-0.21083043627837209,0
2016021052,2016,2595,3,Period 3,ANA,BUF,1,0,0,5.0,6.0,1.0,3.0,5.0,2.0,0.0,0.0,0.14760710629445212,0.2527931908317228,0.10518608453727069,1
2016021054,2016,2341,2,Period 2,NYI,CBJ,1,-1,1,4.0,6.0,2.0,2.0,2.0,0.0,0.0,0.0,0.2164111552180092,0.0683061255249364,-0.1481050296930728,1
2016021054,2016,2341,2,Period 2,CBJ,NYI,0,1,0,4.0,3.0,-1.0,4.0,3.0,-1.0,1.0,0.0,0.3115391271951376,0.48790010241876114,0.17636097522362354,0
2016021065,2016,146,1,Period 1,MIN,WPG,0,0,0,2.0,2.0,0.0,2.0,1.0,-1.0,0.0,0.0,0.0683962217035405,0.0285411518702455,-0.039855069833294995,0
2016021065,2016,146,1,Period 1,WPG,MIN,1,0,0,2.0,7.0,5.0,0.0,3.0,3.0,0.0,2.0,0.0,0.8779002394206974,0.8779002394206974,1
2016021068,2016,3101,3,Period 3,MTL,OTT,1,2,0,4.0,4.0,0.0,0.0,3.0,3.0,0.0,1.0,0.0242102005825223,0.3216251299677553,0.29741492938523295,0
2016021068,2016,3101,3,Period 3,OTT,MTL,0,-2,1,5.0,5.0,0.0,5.0,4.0,-1.0,0.0,0.0,0.1474449357410817,0.1254213045172588,-0.022023631223822893,0
2016021072,2016,1389,2,Period 2,ARI,NSH,0,0,0,6.0,1.0,-5.0,3.0,0.0,-3.0,0.0,0.0,0.12354513364666679,0.0,-0.12354513364666679,0
